[Info]
Chopper_Name=B4M03 P 3 ZP0.60b029
Save_Date=Wed Jul 19 17:18:57 2023

TIME(msec);FREQUENCY    ;MEASURED SPEED ;CURRENT RMS   ;MOTION TORQUE NM;TEMPERATURE   ;MOTOR TEMPERAT. ;TARGET SPEED   ;ELEC.BRAKE;
55.897;0;0;0;0.1;34;36;0;0;
55.927;0;0;0;0.1;34;36;0;0;
55.958;0;0;0;0.1;34;36;0;0;
55.990;0;0;0;0.1;34;36;0;0;
56.022;0;0;0;0.1;34;36;0;0;
56.054;0;0;0;0.1;34;36;0;0;
56.085;0;0;0;0.1;34;36;0;0;
56.115;0;0;0;0.1;34;36;0;0;
56.145;0;0;0;0.1;34;36;0;0;
56.176;0;0;0;0.1;34;36;0;0;
56.207;0;0;0;0.1;34;36;0;0;
56.238;0;0;0;0.1;34;36;0;0;
56.269;0;0;0;0.1;34;36;0;0;
56.298;0;0;0;0.1;34;36;0;0;
56.329;0;0;0;0.1;34;36;0;0;
56.359;0;0;0;0.1;34;36;0;0;
56.390;0;0;0;0.1;34;36;0;0;
56.421;0;0;0;0.1;34;36;0;0;
56.452;0;0;0;0.1;34;36;0;0;
56.482;0;0;0;0.1;34;36;0;0;
56.512;0;0;0;0.1;34;36;0;0;
56.544;0;0;0;0.1;34;36;0;0;
56.574;0;0;0;0.1;34;36;0;0;
56.607;0;0;0;0.1;34;36;0;0;
56.638;0;0;0;0.1;34;36;0;0;
56.669;0;0;0;0.1;34;36;0;0;
56.699;0;0;0;0.1;34;36;0;0;
56.729;0;0;0;0.1;34;36;0;0;
56.758;0;0;0;0.1;34;36;0;0;
56.789;0;0;0;0.1;34;36;0;0;
56.821;0;0;0;0.1;34;36;0;0;
56.850;0;0;0;0.1;34;36;0;0;
56.881;0;0;0;0.1;34;36;0;0;
56.911;0;0;0;0.1;34;36;0;0;
56.945;0;0;0;0.1;34;36;0;0;
56.976;0;0;0;0.1;34;36;0;0;
57.034;0;0;0;0.1;34;36;0;0;
57.064;0;0;0;0.1;34;36;0;0;
57.095;0;0;0;0.1;34;36;0;0;
57.125;0;0;0;0.1;34;36;0;0;
57.156;0;0;0;0.1;34;36;0;0;
57.188;0;0;0;0.1;34;36;0;0;
57.219;0;0;0;0.1;34;36;0;0;
57.249;0;0;0;0.1;34;36;0;0;
57.279;0;0;0;0.1;34;36;0;0;
57.309;0;0;0;0.1;34;36;0;0;
57.339;0;0;0;0.1;34;36;0;0;
57.368;0;0;0;0.1;34;36;0;0;
57.399;0;0;0;0.1;34;36;0;0;
57.429;0;0;0;0.1;34;36;0;0;
57.460;0;0;0;0.1;34;36;0;0;
57.491;0;0;0;0.1;34;36;0;0;
57.522;0;0;0;0.1;34;36;0;0;
57.554;0;0;0;0.1;34;36;0;0;
57.585;0;0;0;0.1;34;36;0;0;
57.615;0;0;0;0.1;34;36;0;0;
57.645;0;0;0;0.1;34;36;0;0;
57.677;0;0;0;0.1;34;36;0;0;
57.705;0;0;0;0.1;34;36;0;0;
57.737;0;0;0;0.1;34;36;0;0;
57.767;0;0;0;0.1;34;36;0;0;
57.798;0;0;0;0.1;34;36;0;0;
57.828;0;0;0;0.1;34;36;0;0;
57.859;0;0;0;0.1;34;36;0;0;
57.889;0;0;0;0.1;34;36;0;0;
57.922;0;0;0;0.1;34;36;0;0;
57.953;0;0;0;0.1;34;36;0;0;
57.983;0;0;0;0.1;34;36;0;0;
58.014;0;0;0;0.1;34;36;0;0;
58.045;0;0;0;0.1;34;36;0;0;
58.076;0;0;0;0.1;34;36;0;0;
58.108;0;0;0;0.1;34;36;0;0;
58.139;0;0;0;0.1;34;36;0;0;
58.171;0;0;0;0.1;34;36;0;0;
58.202;0;0;0;0.1;34;36;0;0;
58.232;0;0;0;0.1;34;36;0;0;
58.262;0;0;0;0.1;34;36;0;0;
58.295;0;0;0;0.1;34;36;0;0;
58.327;0;0;0;0.1;34;36;0;0;
58.358;0;0;0;0.1;34;36;0;0;
58.386;0;0;0;0.1;34;36;0;0;
58.418;0;0;0;0.1;34;36;0;0;
58.449;0;0;0;0.1;34;36;0;0;
58.480;0;0;0;0.1;34;36;0;0;
58.511;0;0;0;0.1;34;36;0;0;
58.543;0;0;0;0.1;34;36;0;0;
58.574;0;0;0;0.1;34;36;0;0;
58.607;0;0;0;0.1;34;36;0;0;
58.639;0;0;0;0.1;34;36;0;0;
58.670;0;0;0;0.1;34;36;0;0;
58.701;0;0;0;0.1;34;36;0;0;
58.732;0;0;0;0.1;34;36;0;0;
58.763;0;0;0;0.1;34;36;0;0;
58.795;0;0;0;0.1;34;36;0;0;
58.827;0;0;0;0.1;34;36;0;0;
58.858;0;0;0;0.1;34;36;0;0;
58.890;0;0;0;0.1;34;36;0;0;
58.917;0;0;0;0.1;34;36;0;0;
58.948;0;0;0;0.1;34;36;0;0;
58.979;0;0;0;0.1;34;36;0;0;
59.011;0;0;0;0.1;34;36;0;0;
59.043;0;0;0;0.1;34;36;0;0;
59.074;0;0;0;0.1;34;36;0;0;
59.107;0;0;0;0.1;34;36;0;0;
59.140;0;0;0;0.1;34;36;0;0;
59.171;0;0;0;0.1;34;36;0;0;
59.203;0;0;0;0.1;34;36;0;0;
59.234;0;0;0;0.1;34;36;0;0;
59.256;0;0;0;0.1;34;36;0;0;
59.316;0;0;0;0.1;34;36;0;0;
59.338;0;0;0;0.1;34;36;0;0;
59.370;0;0;0;0.1;34;36;0;0;
59.401;0;0;0;0.1;34;36;0;0;
59.432;0;0;0;0.1;34;36;0;0;
59.464;0;0;0;0.1;34;36;0;0;
59.495;0;0;0;0.1;34;36;0;0;
59.527;0;0;0;0.1;34;36;0;0;
59.560;0;0;0;0.1;34;36;0;0;
59.591;0;0;0;0.1;34;36;0;0;
59.624;0;0;0;0.1;34;36;0;0;
59.657;0;0;0;0.1;34;36;0;0;
59.690;0;0;0;0.1;34;36;0;0;
59.719;0;0;0;0.1;34;36;0;0;
59.750;0;0;0;0.1;34;36;0;0;
59.781;0;0;0;0.1;34;36;0;0;
59.812;0;0;0;0.1;34;36;0;0;
59.843;0;0;0;0.1;34;36;0;0;
59.875;0;0;0;0.1;34;36;0;0;
59.906;0;0;0;0.1;34;36;0;0;
59.938;0;0;0;0.1;34;36;0;0;
59.970;0;0;0;0.1;34;36;0;0;
60.001;0;0;0;0.1;34;36;0;0;
60.032;0;0;0;0.1;34;36;0;0;
60.063;0;0;0;0.1;34;36;0;0;
60.095;0;0;0;0.1;34;36;0;0;
60.126;0;0;0;0.1;34;36;0;0;
60.158;0;0;0;0.1;34;36;0;0;
60.189;0;0;0;0.1;34;36;0;0;
60.222;0;0;0;0.1;34;36;0;0;
60.253;0;0;0;0.1;34;36;0;0;
60.284;0;0;0;0.1;34;36;0;0;
60.315;0;0;0;0.1;34;36;0;0;
60.346;0;0;0;0.1;34;36;0;0;
60.377;0;0;0;0.1;34;36;0;0;
60.411;0;0;0;0.1;34;36;0;0;
60.444;0;0;0;0.1;34;36;0;0;
60.477;0;0;0;0.1;34;36;0;0;
60.508;0;0;0;0.1;34;36;0;0;
60.540;0;0;0;0.1;34;36;0;0;
60.572;0;0;0;0.1;34;36;0;0;
60.605;0;0;0;0.1;34;36;0;0;
60.635;0;0;0;0.1;34;36;0;0;
60.659;0;0;0;0.1;34;36;0;0;
60.691;0;0;0;0.1;34;36;0;0;
60.723;0;0;0;0.1;34;36;0;0;
60.755;0;0;0;0.1;34;36;0;0;
60.786;0;0;0;0.1;34;36;0;0;
60.808;0;0;0;0.1;34;36;0;0;
60.840;0;0;0;0.1;34;36;0;0;
60.872;0;0;0;0.1;34;36;0;0;
60.895;0;0;0;0.1;34;36;0;0;
60.921;0;0;0;0.1;34;36;0;0;
60.953;0;0;0;0.1;34;36;0;0;
60.984;0;0;0;0.1;34;36;0;0;
61.015;0;0;0;0.1;34;36;0;0;
61.046;0;0;0;0.1;34;36;0;0;
61.077;0;0;0;0.1;34;36;0;0;
61.108;0;0;0;0.1;34;36;0;0;
61.140;0;0;0;0.1;34;36;0;0;
61.172;0;0;0;0.1;34;36;0;0;
61.203;0;0;0;0.1;34;36;0;0;
61.235;0;0;0;0.1;34;36;0;0;
61.266;0;0;0;0.1;34;36;0;0;
61.297;0;0;0;0.1;34;36;0;0;
61.328;0;0;0;0.1;34;36;0;0;
61.359;0;0;0;0.1;34;36;0;0;
61.391;0;0;0;0.1;34;36;0;0;
61.424;0;0;0;0.1;34;36;0;0;
61.456;0;0;0;0.1;34;36;0;0;
61.490;0;0;0;0.1;34;36;0;0;
61.521;0;0;0;0.1;34;36;0;0;
61.552;0;0;0;0.1;34;36;0;0;
61.583;0;0;0;0.1;34;36;0;0;
61.614;0;0;0;0.1;34;36;0;0;
61.637;0;0;0;0.1;34;36;0;0;
61.704;0;0;0;0.1;34;36;0;0;
61.735;0;0;0;0.1;34;36;0;0;
61.766;0;0;0;0.1;34;36;0;0;
61.797;0;0;0;0.1;34;36;0;0;
61.828;0;0;0;0.1;34;36;0;0;
61.859;0;0;0;0.1;34;36;0;0;
61.891;0;0;0;0.1;34;36;0;0;
61.922;0;0;0;0.1;34;36;0;0;
61.954;0;0;0;0.1;34;36;0;0;
61.986;0;0;0;0.1;34;36;0;0;
62.017;0;0;0;0.1;34;36;0;0;
62.048;0;0;0;0.1;34;36;0;0;
62.079;0;0;0;0.1;34;36;0;0;
62.110;0;0;0;0.1;34;36;0;0;
62.142;0;0;0;0.1;34;36;0;0;
62.174;0;0;0;0.1;34;36;0;0;
62.206;0;0;0;0.1;34;36;0;0;
62.240;0;0;0;0.1;34;36;0;0;
62.272;0;0;0;0.1;34;36;0;0;
62.304;0;0;0;0.1;34;36;0;0;
62.335;0;0;0;0.1;34;36;0;0;
62.366;0;0;0;0.1;34;36;0;0;
62.397;0;0;0;0.1;34;36;0;0;
62.428;0;0;0;0.1;34;36;0;0;
62.459;0;0;0;0.1;34;36;0;0;
62.491;0;0;0;0.1;34;36;0;0;
62.522;0;0;0;0.1;34;36;0;0;
62.555;0;0;0;0.1;34;36;0;0;
62.587;0;0;0;0.1;34;36;0;0;
62.618;0;0;0;0.1;34;36;0;0;
62.649;0;0;0;0.1;34;36;0;0;
62.680;0;0;0;0.1;34;36;0;0;
62.711;0;0;0;0.1;34;36;0;0;
62.743;0;0;0;0.1;34;36;0;0;
62.774;0;0;0;0.1;34;36;0;0;
62.807;0;0;0;0.1;34;36;0;0;
62.840;0;0;0;0.1;34;36;0;0;
62.872;0;0;0;0.1;34;36;0;0;
62.904;0;0;0;0.1;34;36;0;0;
62.935;0;0;0;0.1;34;36;0;0;
62.966;0;0;0;0.1;34;36;0;0;
62.998;0;0;0;0.1;34;36;0;0;
63.030;0;0;0;0.1;34;36;0;0;
63.061;0;0;0;0.1;34;36;0;0;
63.094;0;0;0;0.1;34;36;0;0;
63.125;0;0;0;0.1;34;36;0;0;
63.157;0;0;0;0.1;34;36;0;0;
63.190;0;0;0;0.1;34;36;0;0;
63.223;0;0;0;0.1;34;36;0;0;
63.253;0;0;0;0.1;34;36;0;0;
63.284;0;0;0;0.1;34;36;0;0;
63.314;0;0;0;0.1;34;36;0;0;
63.345;0;0;0;0.1;34;36;0;0;
63.378;0;0;0;0.1;34;36;0;0;
63.410;0;0;0;0.1;34;36;0;0;
63.443;0;0;0;0.1;34;36;0;0;
63.474;0;0;0;0.1;34;36;0;0;
63.507;0;0;0;0.1;34;36;0;0;
63.541;0;0;0;0.1;34;36;0;0;
63.574;0;0;0;0.1;34;36;0;0;
63.607;0;0;0;0.1;34;36;0;0;
63.640;0;0;0;0.1;34;36;0;0;
63.673;0;0;0;0.1;34;36;0;0;
63.705;0;0;0;0.1;34;36;0;0;
63.736;0;0;0;0.1;34;36;0;0;
63.768;0;0;0;0.1;34;36;0;0;
63.799;0;0;0;0.1;34;36;0;0;
63.830;0;0;0;0.1;34;36;0;0;
63.861;0;0;0;0.1;34;36;0;0;
63.894;0;0;0;0.1;34;36;0;0;
63.926;0;0;0;0.1;34;36;0;0;
63.959;0;0;0;0.1;34;36;0;0;
63.991;0;0;0;0.1;34;36;0;0;
64.060;0;0;0;0.1;34;36;0;0;
64.091;0;0;0;0.1;34;36;0;0;
64.124;0;0;0;0.1;34;36;0;0;
64.157;0;0;0;0.1;34;36;0;0;
64.189;0;0;0;0.1;34;36;0;0;
64.221;0;0;0;0.1;34;36;0;0;
64.254;0;0;0;0.1;34;36;0;0;
64.285;0;0;0;0.1;34;36;0;0;
64.316;0;0;0;0.1;34;36;0;0;
64.347;0;0;0;0.1;34;36;0;0;
64.378;0;0;0;0.1;34;36;0;0;
64.410;0;0;0;0.1;34;36;0;0;
64.442;0;0;0;0.1;34;36;0;0;
64.474;0;0;0;0.1;34;36;0;0;
64.507;0;0;0;0.1;34;36;0;0;
64.539;0;0;0;0.1;34;36;0;0;
64.572;0;0;0;0.1;34;36;0;0;
64.603;0;0;0;0.1;34;36;0;0;
64.635;0;0;0;0.1;34;36;0;0;
64.666;0;0;0;0.1;34;36;0;0;
64.697;0;0;0;0.1;34;36;0;0;
64.728;0;0;0;0.1;34;36;0;0;
64.760;0;0;0;0.1;34;36;0;0;
64.792;0;0;0;0.1;34;36;0;0;
64.824;0;0;0;0.1;34;36;0;0;
64.856;0;0;0;0.1;34;36;0;0;
64.890;0;0;0;0.1;34;36;0;0;
64.919;0;0;0;0.1;34;36;0;0;
64.951;0;0;0;0.1;34;36;0;0;
64.983;0;0;0;0.1;34;36;0;0;
65.015;0;0;0;0.1;34;36;0;0;
65.046;0;0;0;0.1;34;36;0;0;
65.078;0;0;0;0.1;34;36;0;0;
65.109;0;0;0;0.1;34;36;0;0;
65.142;0;0;0;0.1;34;36;0;0;
65.174;0;0;0;0.1;34;36;0;0;
65.207;0;0;0;0.1;34;36;0;0;
65.241;0;0;0;0.1;34;36;0;0;
65.274;0;0;0;0.1;34;36;0;0;
65.307;0;0;0;0.1;34;36;0;0;
65.340;0;0;0;0.1;34;36;0;0;
65.374;0;0;0;0.1;34;36;0;0;
65.406;0;0;0;0.1;34;36;0;0;
65.438;0;0;0;0.1;34;36;0;0;
65.470;0;0;0;0.1;34;36;0;0;
65.504;0;0;0;0.1;34;36;0;0;
65.534;0;0;0;0.1;34;36;0;0;
65.566;0;0;0;0.1;34;36;0;0;
65.597;0;0;0;0.1;34;36;0;0;
65.628;0;0;0;0.1;34;36;0;0;
65.660;0;0;0;0.1;34;36;0;0;
65.692;0;0;0;0.1;34;36;0;0;
65.724;0;0;0;0.1;34;36;0;0;
65.757;0;0;0;0.1;34;36;0;0;
65.790;0;0;0;0.1;34;36;0;0;
65.823;0;0;0;0.1;34;36;0;0;
65.850;0;0;0;0.1;34;36;0;0;
65.881;0;0;0;0.1;34;36;0;0;
65.904;0;0;0;0.1;34;36;0;0;
65.936;0;0;0;0.1;34;36;0;0;
65.968;0;0;0;0.1;34;36;0;0;
66.000;0;0;0;0.1;34;36;0;0;
66.032;0;0;0;0.1;34;36;0;0;
66.064;0;0;0;0.1;34;36;0;0;
66.096;0;0;0;0.1;34;36;0;0;
66.128;0;0;0;0.1;34;36;0;0;
66.160;0;0;0;0.1;34;36;0;0;
66.192;0;0;0;0.1;34;36;0;0;
66.225;0;0;0;0.1;34;36;0;0;
66.257;0;0;0;0.1;34;36;0;0;
66.290;0;0;0;0.1;34;36;0;0;
66.323;0;0;0;0.1;34;36;0;0;
66.355;0;0;0;0.1;34;36;0;0;
66.387;0;0;0;0.1;34;36;0;0;
66.445;0;0;0;0.1;34;36;0;0;
66.478;0;0;0;0.1;34;36;0;0;
66.510;0;0;0;0.1;34;36;0;0;
66.542;0;0;0;0.1;34;36;0;0;
66.575;0;0;0;0.1;34;36;0;0;
66.607;0;0;0;0.1;34;36;0;0;
66.640;0;0;0;0.1;34;36;0;0;
66.674;0;0;0;0.1;34;36;0;0;
66.707;0;0;0;0.1;34;36;0;0;
66.742;0;0;0;0.1;34;36;0;0;
66.774;0;0;0;0.1;34;36;0;0;
66.807;0;0;0;0.1;34;36;0;0;
66.841;0;0;0;0.1;34;36;0;0;
66.874;0;0;0;0.1;34;36;0;0;
66.907;0;0;0;0.1;34;36;0;0;
66.941;0;0;0;0.1;34;36;0;0;
66.974;0;0;0;0.1;34;36;0;0;
67.008;0;0;0;0.1;34;36;0;0;
67.038;0;0;0;0.1;34;36;0;0;
67.070;0;0;0;0.1;34;36;0;0;
67.104;0;0;0;0.1;34;36;0;0;
67.136;0;0;0;0.1;34;36;0;0;
67.167;0;0;0;0.1;34;36;0;0;
67.199;0;0;0;0.1;34;36;0;0;
67.231;0;0;0;0.1;34;36;0;0;
67.263;0;0;0;0.1;34;36;0;0;
67.295;0;0;0;0.1;34;36;0;0;
67.328;0;0;0;0.1;34;36;0;0;
67.360;0;0;0;0.1;34;36;0;0;
67.394;0;0;0;0.1;34;36;0;0;
67.426;0;0;0;0.1;34;36;0;0;
67.460;0;0;0;0.1;34;36;0;0;
67.493;0;0;0;0.1;34;36;0;0;
67.527;0;0;0;0.1;34;36;0;0;
67.560;0;0;0;0.1;34;36;0;0;
67.594;0;0;0;0.1;34;36;0;0;
67.628;0;0;0;0.1;34;36;0;0;
67.660;0;0;0;0.1;34;36;0;0;
67.692;0;0;0;0.1;34;36;0;0;
67.727;0;0;0;0.1;34;36;0;0;
67.760;0;0;0;0.1;34;36;0;0;
67.793;0;0;0;0.1;34;36;0;0;
67.825;0;0;0;0.1;34;36;0;0;
67.859;0;0;0;0.1;34;36;0;0;
67.882;0;0;0;0.1;34;36;0;0;
67.915;0;0;0;0.1;34;36;0;0;
67.947;0;0;0;0.1;34;36;0;0;
67.979;0;0;0;0.1;34;36;0;0;
68.011;0;0;0;0.1;34;36;0;0;
68.044;0;0;0;0.1;34;36;0;0;
68.077;0;0;0;0.1;34;36;0;0;
68.109;0;0;0;0.1;34;36;0;0;
68.142;0;0;0;0.1;34;36;0;0;
68.174;0;0;0;0.1;34;36;0;0;
68.207;0;0;0;0.1;34;36;0;0;
68.241;0;0;0;0.1;34;36;0;0;
68.274;0;0;0;0.1;34;36;0;0;
68.307;0;0;0;0.1;34;36;0;0;
68.332;0;0;0;0.1;34;36;0;0;
68.367;0;0;0;0.1;34;36;0;0;
